seqname,tax_id
A00001066,f__Enterobacteriaceae
A00004541,g__Staphylococcus
A00004540,g__Staphylococcus
A00004543,g__Mesorhizobium
A00004542,g__Escherichia
A00001069,g__Cellulomonas
A00004548,g__Flavobacterium
A00001798,s__periodonticum
A00002734,g__Klebsiella
A00002735,g__Rickettsia
A00005100,g__Ureaplasma
A00005101,g__Nocardiopsis
A00005106,g__Myroides
A00005107,g__Myroides
A00002732,g__Enterococcus
A00002733,g__Salmonella
A00005108,f__Hyphomonadaceae
A00005109,g__Escherichia
A00002738,g__Campylobacter
A00002739,g__Campylobacter
A00003467,g__Corynebacterium
A00003466,g__Neisseria
A00003465,g__Streptococcus
A00003464,g__Photobacterium
A00003463,g__Methylophilus
A00003462,g__Bifidobacterium
A00003461,g__Streptococcus
A00003460,g__Carnobacterium
A00003468,g__Synechococcus
A00001645,g__Thiomonas
A00001644,g__Synechocystis
A00001647,g__Yersinia
A00001646,g__Vibrio
A00001641,g__Streptococcus
A00001640,g__Streptococcus
A00001643,g__Streptococcus
A00001642,g__Streptococcus
A00001649,g__Campylobacter
A00001648,o__Pirellulales
A00002598,g__Weissella
A00002599,g__Gordonia
A00005493,o__Lactobacillales
A00002590,g__Vibrio
A00002591,g__Rubrivivax
A00002592,g__Escherichia
A00002593,g__Streptococcus
A00002594,g__Mycoplasma
A00002595,g__Streptococcus
A00002596,g__Sinorhizobium_Ensifer
A00002597,g__Salinispora
A00002846,g__Streptomyces
A00002847,g__Gemella
A00002844,g__Streptomyces
A00002845,g__Rhizobium
A00002842,g__Weissella
A00002843,g__Stenotrophomonas
A00002840,f__Comamonadaceae
A00002841,g__[Erysipelatoeubacterium]
A00005497,g__Brevibacillus
A00002848,c__Gammaproteobacteria
A00002849,g__Corynebacterium
A00003649,g__Tetragenococcus
A00003648,g__[Erysipelatoeubacterium]
A00003643,g__Corynebacterium
A00003642,g__Propionibacterium
A00003641,f__Rhodobacteraceae
A00003640,g__Neisseria
A00003647,g__Bacillus
A00003646,f__Alteromonadaceae
A00003645,g__Lactobacillus
A00003644,g__Thermus
A00000695,g__Borrelia
A00000694,g__Bifidobacterium
A00000697,g__Brucella
A00000696,g__Borrelia
A00000691,g__Akkermansia
A00000690,g__Actinobacillus
A00000693,g__Anaeromyxobacter
A00000692,g__Alteromonas
A00000699,g__Burkholderia
A00000698,g__Burkholderia
A00000349,g__Pyrococcus
A00000348,g__Pyrobaculum
A00004196,f__Marinilabiaceae
A00004197,g__Amycolatopsis
A00004194,g__Listeria
A00004195,g__Collinsella
A00004192,f__Holophagaceae
A00004193,g__Acetobacterium
A00004190,p__Synergistetes
A00004191,g__Enterococcus
A00004198,g__Brevibacterium
A00004199,g__Lachnoclostridium
A00000529,g__Thermotoga
A00000528,f__Synechococcaceae
A00000523,f__Sphingomonadaceae
A00000522,g__Escherichia
A00000521,g__Escherichia
A00000520,g__Shewanella
A00000527,f__Synechococcaceae
A00000526,g__Streptococcus
A00000525,g__Streptococcus
A00000524,g__Staphylococcus
A00001348,g__Propionibacterium
A00001349,g__Pseudoalteromonas
A00001340,o__Campylobacterales
A00001341,f__Thermaceae
A00001342,g__Odoribacter
A00001343,g__Paenibacillus
A00001344,g__Paludibacter
A00001345,g__Pantoea
A00001346,f__Sphingobacteriaceae
A00001347,g__Planctomyces
A00002699,f__[Acetivibrionaceae]
A00002698,g__Bradyrhizobium
A00002693,g__Escherichia
A00002692,g__Enterobacteriaceae
A00002691,g__Desulfotomaculum
A00002690,g__Acinetobacter
A00002697,g__Enterococcus
A00002696,f__Xanthomonadaceae
A00002695,g__Bacillus
A00002694,g__Pseudomonas
A00000839,g__Ectothiorhodospira
A00000838,g__Thermotoga
A00000831,g__Streptococcus
A00000830,g__Shewanella
A00000833,g__Streptococcus
A00000832,g__Streptococcus
A00004602,g__Bifidobacterium
A00000834,g__Thermococcus
A00000837,g__Thermosipho
A00000836,c__Thermomicrobia
A00004338,g__Neisseria
A00004339,g__Vibrio
A00004448,g__Desulfococcus
A00001129,g__Thioalkalivibrio
A00004332,f__Coriobacteriaceae
A00004333,g__Streptococcus
A00004330,f__Leptospiraceae
A00004331,f__Phyllobacteriaceae
A00004336,g__Desulfitobacterium
A00004337,g__Bacillus
A00004334,g__Streptococcus
A00004335,g__Staphylococcus
A00002479,g__Haemophilus
A00005318,g__Gordonia
A00005317,g__Duganella
A00002476,g__Neisseria
A00005315,g__Pseudomonas
A00005314,g__Pseudomonas
A00005313,f__Enterobacteriaceae
A00005312,g__Rhizobium
A00002470,g__Selenomonas
A00005014,g__Bartonella
A00005015,g__Chlamydophila
A00002044,g__Burkholderia
A00003874,g__Coprococcus
A00003875,g__Prevotella
A00003876,g__Burkholderia
A00003877,g__Burkholderia
A00003870,g__Bacillus
A00003871,g__Corynebacterium
A00003872,g__Bacillus
A00003873,f__Rhodobacteraceae
A00002042,g__Streptomyces
A00003878,g__Saccharomonospora
A00003879,g__Dialister
A00005011,g__Pseudomonas
A00005012,g__Ureaplasma
A00005013,g__Streptococcus
A00004175,g__Lachnoclostridium
A00004603,g__Nitratireductor
A00000459,g__Methanococcus
A00000458,g__Lactococcus
A00003250,g__Actinobacillus
A00003251,g__Alteromonas
A00003252,g__Candidatus_Sulcia
A00003253,g__Shewanella
A00003254,f__Nocardioidaceae
A00003255,g__Bifidobacterium
A00003256,g__Rickettsia
A00003257,g__Clostridium
A00003258,f__Flavobacteriaceae
A00003259,g__Enterobacter
A00002263,g__Escherichia
A00001502,g__Helicobacter
A00001503,g__Hyphomicrobium
A00004752,g__Leptospira
A00004753,g__Thioalkalivibrio
A00001506,g__Lactobacillus
A00001507,g__Lactobacillus
A00001504,f__Flavobacteriaceae
A00001505,f__Flavobacteriaceae
A00000850,g__Borrelia
A00000754,g__Aliivibrio
A00000755,g__Wolbachia
A00000756,g__Xanthomonas
A00000757,g__Xanthomonas
A00000750,g__Streptococcus
A00000751,g__Streptococcus
A00000752,g__Sulfurihydrogenibium
A00000753,g__Treponema
A00000758,g__Yersinia
A00000759,f__[Endomicrobiaceae]
A00001807,g__Bacteroides
A00001806,g__Parabacteroides
A00001805,g__Fusobacterium
A00001804,g__Bacteroides
A00001803,g__Bacteroides
A00001802,g__Bacteroides
A00001801,g__Bacteroides
A00001800,g__Bacteroides
A00001809,g__Bacteroides
A00001808,g__Bacteroides
A00001186,g__Yersinia
A00001187,g__Yersinia
A00001184,g__Treponema
A00001185,g__Vibrio
A00001182,g__Streptomyces
A00001183,g__Sulfolobus
A00001180,g__Staphylococcus
A00001065,g__Candidatus_Puniceispirillum
A00001181,g__Streptococcus
A00001064,g__Burkholderia
A00005128,g__Prevotella
A00005129,f__Rhodobacteraceae
A00005120,g__Methylobacterium
A00005121,g__Pseudomonas
A00005122,g__Pseudomonas
A00005123,g__Pseudomonas
A00005124,g__Pseudomonas
A00005125,g__Pseudomonas
A00005126,g__Francisella
A00005127,g__Bacillus
A00001669,g__Polaribacter
A00001668,f__Synechococcaceae
A00002812,g__Rothia
A00001663,g__Ureaplasma
A00001662,f__Flavobacteriaceae
A00001661,s__nucleatum
A00001660,f__Flavobacteriaceae
A00001667,f__Synechococcaceae
A00001665n0,g__Psychroflexus
A00001665n1,g__Psychroflexus
A00001665n2,g__Psychroflexus
A00001664,g__Polaribacter
A00002868,g__Escherichia
A00002869,g__Citrobacter
A00002864,g__Deinococcus
A00002865,g__Methyloversatilis
A00002866,g__Staphylococcus
A00002867,g__Burkholderia
A00002860,g__Peptoclostridium
A00002861,g__Alteromonas
A00002862,g__Bacillus
A00002863,g__Bacillus
A00003409,g__Providencia
A00003408,g__Rickettsia
A00003405,g__Cupriavidus
A00003404,g__Streptomyces
A00003407,g__Gemella
A00003406,g__Peptoclostridium
A00003401,g__Lachnoclostridium
A00003400,g__Nitratireductor
A00003403,g__Lactobacillus
A00003402,g__Pseudovibrio
A00002318,o__Synechococcales
A00002319,g__Burkholderia
A00002312,g__Mesorhizobium
A00002313,g__Leisingera
A00002310,g__Burkholderia
A00002311,g__Lactobacillus
A00002316,g__Candidatus_Pelagibacter
A00002317,g__Vibrio
A00002314,g__Helicobacter
A00002315,g__Campylobacter
A00002635,g__Escherichia
A00002634,g__Streptomyces
A00002637,f__[Micavibrionaceae]
A00002636,g__Eubacterium
A00000329,g__Yersinia
A00000328,g__Xylella
A00000325,g__Xanthomonas
A00000324,g__Xanthomonas
A00000327,g__Xylella
A00000326,g__Xanthomonas
A00000321,g__Xanthomonas
A00000320,f__Helicobacteraceae
A00000323,g__Xanthomonas
A00000322,g__Xanthomonas
A00002633,g__Octadecabacter
A00002632,g__Streptococcus
A00004830,o__Solirubrobacterales
A00001328,g__Leuconostoc
A00001329,o__Cytophagales
A00001326,g__Lactobacillus
A00001327,f__Cytophagaceae
A00001324,f__Rhodobacteraceae
A00001325,g__Lactobacillus
A00001322,f__Intrasporangiaceae
A00001323,f__Isosphaeraceae
A00001320,g__Helicobacter
A00001321,f__Fusobacteriaceae
A00002671,g__Methylophilus
A00002670,g__Acinetobacter
A00002673,f__Thermoactinomycetaceae
A00002672,g__Brucella
A00002675,g__Deinococcus
A00002677,g__Mycobacterium
A00002676,g__Brucella
A00002678,g__Enterococcus
A00000819,g__Methylobacterium
A00000818,f__Staphylococcaceae
A00000817,g__Listeria
A00000816,g__Klebsiella
A00000815,g__Helicobacter
A00000814,g__Helicobacter
A00000813,f__Halanaerobiaceae
A00000812,g__Haemophilus
A00000811,g__Gluconacetobacter
A00000810,g__Geobacter
A00004310,g__Zymomonas
A00004311,f__Entomoplasmataceae
A00004312,f__Rhodobacteraceae
A00004313,g__Corynebacterium
A00001490,g__Corynebacterium
A00001491,g__Corynebacterium
A00004316,g__Caldicellulosiruptor
A00004317,g__Escherichia
A00004318,g__Vibrio
A00004319,g__Lactobacillus
A00001498,g__Francisella
A00001499,g__Gallibacterium
A00002415,g__Thermus
A00002414,f__Rhodobacteraceae
A00002417,g__Buchnera
A00005376,g__Burkholderia
A00005371,g__Agrobacterium
A00005370,f__Pseudoalteromonadaceae
A00005373,g__Wolbachia
A00005372,g__Clostridium
A00005379,g__Duganella
A00005378,g__Desulfovibrio
A00002182,g__Burkholderia
A00002185,g__Enterococcus
A00005408,g__Thioalkalivibrio
A00003236,g__Megamonas
A00003237,g__Peptoniphilus
A00003234,g__Vibrio
A00003235,g__Rhizobium
A00003232,g__Escherichia
A00003233,g__Campylobacter
A00003230,g__Methylocystis
A00003231,g__Escherichia
A00002189,g__Providencia
A00003238,g__Acidaminococcus
A00003239,f__Enterobacteriaceae
A00002188,f__Ruminococcaceae
A00002561,f__Marinilabiaceae
A00005402,g__Micromonospora
A00002560,g__Actinomyces
A00003763,g__Bacteroides
A00004958,g__Streptococcus
A00004959,g__Streptococcus
A00004952,g__Teredinibacter
A00004953,g__Teredinibacter
A00004950,f__Comamonadaceae
A00004951,f__Veillonellaceae
A00004956,g__Peptostreptococcus
A00004957,g__Streptococcus
A00004954,g__Thioalkalivibrio
A00004955,g__Thioalkalivibrio
A00004475,g__Thioalkalivibrio
A00004474,g__Anaerostipes
A00004477,f__Chromatiaceae
A00004476,g__Mycoplasma
A00001111,o__[Cellulomonadales]
A00004470,g__Bifidobacterium
A00004473,g__Campylobacter
A00004472,g__Mycobacterium
A00001119,g__Streptococcus
A00001118,g__Desulfurococcus
A00001869,g__Bacteroides
A00001868,g__Arcobacter
A00001865,o__Bacteroidales
A00001864,g__Bacteroides
A00001867,g__Prevotella
A00001866,g__Desulfovibrio
A00001861,g__Parabacteroides
A00001860,g__Bacteroides
A00001863,g__Bacteroides
A00001862,g__Parabacteroides
A00004769,g__Pseudomonas
A00004768,g__Lawsonia
A00004761,f__Alcaligenaceae
A00004760,f__Hyphomonadaceae
A00004763,f__Succinivibrionaceae
A00004762,g__Calothrix
A00004764,g__Gordonia
A00004767,g__Candidatus_Pelagibacter
A00004766,g__Gordonia
A00001925,f__Halobacteriaceae
A00005146,g__Thioalkalivibrio
A00005147,g__Janthinobacterium
A00005144,f__Ruminococcaceae
A00005145,g__Thioalkalivibrio
A00005142,g__Pseudoalteromonas
A00005143,f__Staphylococcaceae
A00005140,g__Rhodococcus
A00005141,g__Pseudomonas
A00001681,f__Opitutaceae
A00001680,g__Flavobacterium
A00001683,g__Bacteroides
A00001682,g__Parabacteroides
A00001685,g__Planctomyces
A00001684,o__Myxococcales
A00001687,f__Flavobacteriaceae
A00001686,f__Sphingobacteriaceae
A00001689,c__Lentiphaeria
A00001688,f__Nautiliaceae
A00001923,f__Halobacteriaceae
A00002882,c__Gammaproteobacteria
A00002883,g__Enterococcus
A00002880,g__Paenibacillus
A00002881,g__Alicyclobacillus
A00002886,g__Roseburia
A00002887,g__Burkholderia
A00002884,g__Beggiatoa
A00002885,g__Actinopolyspora
A00002888,g__Staphylococcus
A00002889,g__Peptoclostridium
A00001929,f__Halobacteriaceae
A00002088,g__Thermoanaerobacter
A00002089,g__Anaerococcus
A00002082,g__Maritimibacter
A00002083,g__Treponema
A00002080,g__Methylosinus
A00002081,g__Methylophilus
A00002086,g__Staphylococcus
A00002087,f__[Odoribacteraceae]
A00002084,g__Lactobacillus
A00002085,g__Acinetobacter
A00003931,g__Campylobacter
A00003930,g__Neisseria
A00003933,g__Lachnoclostridium
A00003932,g__Helicobacter
A00003935,g__Salmonella
A00003934,g__Parvimonas
A00003937,g__Rickettsia
A00003936,g__Bacillus
A00003939,f__Pseudonocardiaceae
A00003938,g__Streptomyces
A00003429,g__Aggregatibacter
A00003428,g__Escherichia
A00002330,g__Porphyromonas
A00002331,g__Brucella
A00002332,g__Burkholderia
A00002333,g__Enterobacter
A00002334,g__Acinetobacter
A00002335,g__Bacteroides
A00002336,g__Burkholderia
A00002337,g__Alicyclobacillus
A00002338,g__Actinomyces
A00002339,g__Syntrophorhabdus
A00003687,g__Propionibacterium
A00003686,g__Escherichia
A00003685,g__Wolbachia
A00003684,g__Campylobacter
A00003683,g__Escherichia
A00003682,g__Pseudomonas
A00003681,g__Mycobacterium
A00003680,g__Rickettsia
A00003689,g__Lactobacillus
A00003688,g__Lysinibacillus
A00001006,g__Escherichia
A00000303,g__Thiobacillus
A00000650,g__Escherichia
A00000653,g__Finegoldia
A00000652,g__Exiguobacterium
A00000655,g__Francisella
A00000654,g__Francisella
A00000656,g__Histophilus
A00000659,g__Lactobacillus
A00000658,f__Peptococcaceae
A00000309,f__Microbacteriaceae
A00000308,f__Phormdiaceae
A00001000,g__Cronobacter
A00004152,g__Clostridium
A00004153,g__Desulfitobacterium
A00004150,g__Escherichia
A00004151,g__Parascardovia
A00004156,g__Vibrio
A00004157,g__Salmonella
A00004154,g__Bacillus
A00004155,g__Teredinibacter
A00004158,g__Bradyrhizobium
A00004159,g__Pedosphaera
A00001308,f__Ruminococcaceae
A00001309,f__Eubacteriaceae
A00002657,g__Corynebacterium
A00002656,g__Escherichia
A00002654,g__Paenibacillus
A00002653,g__Erysipelatoclostridium
A00002652,g__Leptotrichia
A00002651,g__Bacillus
A00002650,g__Streptococcus
A00005689,g__Escherichia
A00005688,g__Lactobacillus
A00002659,g__Enterococcus
A00002658,g__Burkholderia
A00000875,g__Salmonella
A00000874,g__Rhodococcus
A00000877,g__Staphylococcus
A00000876,g__Staphylococcus
A00000871,f__Hydrogenothermaceae
A00000870,f__Nautiliaceae
A00000873,g__Sinorhizobium_Ensifer
A00000872,g__Pseudomonas
A00000879,g__Streptococcus
A00000878,g__Streptococcus
A00004488,c__Oxyphotobacteria
A00004489,g__Anabaena_Nostoc
A00003999,g__Pseudomonas
A00004480,g__Legionella
A00004481,g__Ruminococcus
A00004482,g__Bacillus
A00004483,f__Pseudanabaenaceae
A00004484,o__Chroococcales
A00004485,f__Nostocaceae
A00004486,o__Chroococcales
A00004487,f__Xenococcaceae
A00004376,g__Yersinia
A00003449,g__Vibrio
A00004374,g__Staphylococcus
A00004375,g__Streptococcus
A00004372,g__Streptococcus
A00004373,g__[Erysipelatoeubacterium]
A00004370,g__Paracoccus
A00004371,g__Lactobacillus
A00004378,g__Anaerococcus
A00004379,g__Staphylococcus
A00000037,g__Buchnera
A00000036,g__Brucella
A00000039,g__Burkholderia
A00000038,g__Buchnera
A00005429,g__Pseudomonas
A00005428,g__Oenococcus
A00005359,o__Clostridiales
A00005358,g__Loktanella
A00005353,o__Rhizobiales
A00005420,g__Salmonella
A00005351,g__Pseudomonas
A00005422,g__Lactobacillus
A00005424,g__Bartonella
A00005427,g__Oenococcus
A00005426,g__Oenococcus
A00003748,g__Fischerella
A00003749,g__Spirochaeta
A00003218,g__Nocardia
A00003219,g__Congregibacter
A00003214,f__Geodermatophilaceae
A00003215,g__Mycobacterium
A00003216,g__Enterococcus
A00003217,g__Burkholderia
A00003210,g__Frankia
A00003747,g__Klebsiella
A00003744,g__Enterococcus
A00003745,g__Providencia
A00005292,g__Brucella
A00005293,g__Brucella
A00005290,g__Bradyrhizobium
A00005291,g__Brucella
A00005296,g__Mycobacterium
A00005297,g__Weissella
A00005294,g__Pasteurella
A00005295,g__Sinorhizobium_Ensifer
A00004970,g__Desulfovibrio
A00004971,g__Francisella
A00004972,g__Chlamydophila
A00004973,f__Comamonadaceae
A00004974,g__Chlamydophila
A00004975,g__Pseudomonas
A00004976,g__Pseudomonas
A00004979,g__Bacillus
A00003665,g__Actinobacillus
A00003196,g__Methyloversatilis
A00001120,g__Streptococcus
A00003666,g__Sinorhizobium_Ensifer
A00003661,g__Brucella
A00003192,g__Streptococcus
A00003191,g__Polynucleobacter
A00002507,g__Lachnoclostridium
A00001843,f__Synechococcaceae
A00001842,g__Prevotella
A00001841,g__Prevotella
A00001840,g__Prevotella
A00001847,g__Granulicella
A00001846,o__Opitutales
A00001845,f__Synechococcaceae
A00001844,g__Nodosilinea
A00001849,g__Campylobacter
A00001848,g__Arthrospira
A00002505,g__Dialister
A00001076,g__Desulfurivibrio
A00001077,g__Enterobacter
A00001074,g__Dehalococcoides
A00001075,o__Deferribacterales
A00001072,f__Puniceicoccaceae
A00001073,f__Deferribacteraceae
A00004550,g__Escherichia
A00001071,g__Comamonas
A00000468,f__Synechococcaceae
A00000469,g__Pyrobaculum
A00000462,f__Comamonadaceae
A00000463,g__Mycobacterium
A00002503,g__Mycobacterium
A00000461,f__Methanomicrobiaceae
A00000466,f__Synechococcaceae
A00000467,f__Synechococcaceae
A00000464,f__Synechococcaceae
A00000465,f__Synechococcaceae
A00001511,g__Melissococcus
A00001510,g__Leuconostoc
A00001513,g__Methanothermobacter
A00001512,g__Sulfolobus
A00001515,g__Methanosaeta
A00004749,g__Enterococcus
A00004748,g__Enterococcus
A00004747,g__Enterococcus
A00004746,g__Campylobacter
A00004745,g__Arthrobacter
A00004744,g__Salmonella
A00004743,o__Rhizobiales
A00004742,g__Meiothermus
A00004741,g__Pseudonocardia
A00004740,g__Thioalkalivibrio
A00001078,g__Erwinia
A00002502,f__Neisseriaceae
A00001079,g__Erwinia
A00005164,g__Polaromonas
A00005165,g__Pseudomonas
A00005166,g__Pseudomonas
A00005167,g__Pseudomonas
A00005160,g__Pseudomonas
A00005161,f__Comamonadaceae
A00005162,g__Chryseobacterium
A00005163,g__Herbaspirillum
A00005168,g__Vibrio
A00005169,g__Vibrio
A00005266,g__Flavobacterium
A00003917,g__Acidiphilium
A00003916,g__Listeria
A00003915,g__Flavonifractor
A00003914,g__Sinorhizobium_Ensifer
A00003913,g__Corynebacterium
A00003912,g__Streptococcus
A00003911,g__Mycobacterium
A00003910,g__Hyphomicrobium
A00003919,g__Methyloversatilis
A00003918,c__Actinobacteria
A00002356,g__Lewinella
A00002357,g__Rickettsia
A00002354,g__Methylotenera
A00002355,g__Yersinia
A00002352,g__Corynebacterium
A00002353,g__Pseudomonas
A00002350,p__[Caldithrixae]
A00002351,g__Rhizobium
A00002358,f__Cyclobacteriaceae
A00002359,g__Paracoccus
A00004342,g__Pseudomonas
A00005265,g__Halomonas
A00003009,g__Lactobacillus
A00003008,g__Bacillus
A00003001,g__Streptococcus
A00003000,g__Lactobacillus
A00003003,g__Paenibacillus
A00003002,g__Salmonella
A00003005,g__Francisella
A00003007,g__Rhizobium
A00003006,g__Mesorhizobium
A00003920,g__Cardiobacterium
A00000677,g__Streptococcus
A00000676,g__Streptococcus
A00000675,g__Escherichia
A00000674,g__Shewanella
A00000673,g__Shewanella
A00000672,g__Rickettsia
A00000671,g__Pseudomonas
A00000670,g__Pseudomonas
A00000679,f__Xenococcaceae
A00000678,g__Streptomyces
A00002425,g__Lactobacillus
A00000589,g__Thermosipho
A00000588,o__Campylobacterales
A00000585,g__Staphylococcus
A00000584,g__Staphylococcus
A00000587,g__Streptococcus
A00000586,g__Staphylococcus
A00000581,g__Shewanella
A00000580,g__Serratia
A00000583,g__Sinorhizobium_Ensifer
A00000582,g__Shewanella
A00002426,g__Corynebacterium
A00001025,g__Mycoplasma
A00003925,g__Sphingomonas
A00002427,o__Clostridiales
A00001024,g__Methanocella
A00004178,g__Kribbella
A00004179,g__Streptomyces
A00004170,o__Synechococcales
A00004171,g__Bacteroides
A00004172,g__Escherichia
A00004173,g__Pseudomonas
A00004174,g__Rickettsia
A00002420,g__Oxalobacter
A00004176,g__Escherichia
A00004177,g__Escherichia
A00001986,g__Pseudomonas
A00001987,g__Lactobacillus
A00001984,f__Rhodocyclaceae
A00001985,g__[Erysipelatoeubacterium]
A00001982,f__Cenarchaeaceae
A00001983,g__Loktanella
A00001980,g__Desulfurococcus
A00001981,f__Methanosaetaceae
A00001988,g__Escherichia
A00001989,g__Asticcacaulis
A00000859,g__Corynebacterium
A00000858,g__Clostridium
A00000853,g__Brucella
A00000852,g__Brevibacillus
A00000851,g__Brachyspira
A00002421,g__Staphylococcus
A00000857,g__Clostridium
A00000856,g__Chloroflexus
A00000855,g__Campylobacter
A00000854,g__Burkholderia
A00004358,g__Streptococcus
A00004359,g__Haemophilus
A00001188,g__Anabaena_Nostoc
A00001189,f__Halobacteroidaceae
A00004354,g__Desulfovibrio
A00004355,g__Wolbachia
A00004357,g__Enterococcus
A00004350,g__Escherichia
A00004351,f__Lachnospiraceae
A00004352,g__Salinispora
A00004353,g__Xanthobacter
A00005579,g__Salinispora
A00005578,g__Streptomyces
A00005575,g__Lactobacillus
A00005574,g__Bacillus
A00003980,f__Rhodobacteraceae
A00002989,g__Alistipes
A00002988,f__Pseudoalteromonadaceae
A00002639,g__Staphylococcus
A00002638,g__Brevundimonas
A00002983,g__Gallibacterium
A00002982,g__Campylobacter
A00002981,g__Salmonella
A00002980,g__Thermoanaerobacter
A00002987,g__Escherichia
A00002630,g__Lactobacillus
A00002985,g__[Erysipelatoeubacterium]
A00002984,g__Streptococcus
A00003981,g__Helicobacter
A00003588,g__Ammonifex
A00003589,g__Candidatus_Pelagibacter
A00005208,g__Bdellovibrio
A00003584,g__Thermus
A00003585,g__Vibrio
A00003587,g__Paenibacillus
A00003580,c__Deltaproteobacteriae1
A00003581,g__Bacillus
A00003582,g__Streptococcus
A00003583,g__Arcobacter
A00001728,g__Helicobacter
A00001729,g__Helicobacter
A00001722,g__Borrelia
A00001723,c__Saccharobacteria_TM7
A00001720,g__Borrelia
A00001721,g__Borrelia
A00001726,g__Bacteroides
A00001727,g__Helicobacter
A00001724,g__Capnocytophaga
A00001725,g__Desulfovibrio
A00000440,g__Streptococcus
A00000441,g__Syntrophobacter
A00000442,o__Thermoproteales
A00002183,g__Listeria
A00002253,g__Campylobacter
A00002181,g__Yersinia
A00002180,g__Clostridium
A00002187,g__Actinomyces
A00002186,g__Cohnella
A00005409,g__Leptospira
A00002252,g__Methylobacterium
A00005407,g__Acinetobacter
A00005406,g__Brachyspira
A00005405,c__Alphaproteobacteria
A00005404,f__Micrococcaceae
A00005403,g__Bradyrhizobium
A00002251,g__Peptoclostridium
A00005401,g__Bacillus
A00003760,g__Veillonella
A00003761,g__Treponema
A00003762,g__Rickettsia
A00005202,g__Brucella
A00003764,g__Campylobacter
A00003765,g__Campylobacter
A00003766,g__Erysipelatoclostridium
A00003767,f__[Acetivibrionaceae]
A00003768,g__Streptococcus
A00003769,g__Lactobacillus
A00000447,g__Burkholderia
A00002524,f__Intrasporangiaceae
A00002255,g__Propionibacterium
A00005206,f__Sphingomonadaceae
A00002442,g__Candidatus_Portiera
A00001794,g__Fusobacterium
A00001537,g__Pseudomonas
A00002443,f__Cyclobacteriaceae
A00001536,g__Pseudomonas
A00001535,g__Pseudomonas
A00001793,s__nucleatum
A00001534,g__Prevotella
A00001533,g__Porphyromonas
A00001532,o__Chlamydiales
A00002440,g__Bacillus
A00001531,g__Paenibacillus
A00001530n0,g__Oligotropha
A00001530n1,g__Oligotropha
A00001792,s__nucleatum
A00002441,g__Rhodospirillum
A00000847,g__Bacillus
A00001791,g__Ureaplasma
A00002446,g__Granulicatella
A00004916,f__Rhodobacteraceae
A00004917,g__Pectobacterium
A00004914,g__Microbacterium
A00004915,f__Rhodobacteraceae
A00004912,g__Serratia
A00004913,o__Rhizobiales
A00004910,g__Pseudomonas
A00004911,g__Pseudomonas
A00001790,g__Ureaplasma
A00004918,g__Salinispora
A00004919,g__Salinispora
A00005446,g__Pseudomonas
A00000112,g__Haemophilus
A00000113,g__Haemophilus
A00000110,f__Acetobacteraceae
A00000111,g__Actinobacillus
A00000117,g__Helicobacter
A00000114,g__Histophilus
A00000115,g__Hahella
A00000448,g__Burkholderia
A00000449,g__Burkholderia
A00000118,g__Flexispira
A00000119,g__Helicobacter
A00004725,g__Mycobacterium
A00004724,g__Fischerella
A00004727,g__Mycobacterium
A00004726,g__Mycobacterium
A00004721,g__Pseudomonas
A00004720,g__Pseudomonas
A00004723,g__Pseudomonas
A00004722,g__Pseudomonas
A00004729,g__Vibrio
A00004728,g__Mycobacterium
A00001539,g__Pusillimonas
A00001538,g__Pseudomonas
A00002523,g__Lactobacillus
